university,ouac_code,program_name,status,admission_grade,admission_date,supplemental_required,supp_notes,comments
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op and regular)(Human Biology (co-op optional)),Offer,94,1/27/2026,,,"$3k admission scholarship, renewable with 3.7 GPA all 4 years"
UTSc,TXD,Life Sciences (Health Sciences Stream),Offer,93.5,1/27/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op and regular),Offer,93,1/27/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream),Offer,92.67,1/27/2026,,,
UTSc,TXD,Life Sciences (co-op),Offer,91.3,1/27/2026,,,"IB student, goodluck to everyone <3"
UTSc,TXD,Life Sciences (Health Sciences Stream),Offer,89.83,1/27/2026,,,
UTSc,TXD,"Life Sciences (Health Sciences Stream) (Molecular Bio, Immunology and disease) (coop)",Offer,94.67,2/2/2026,,,
UTSc,TXD,Life Sciences (Health Science Stream),Offer,94.75,2/24/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op and regular),Offer,91.67,2/24/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op),Offer,90.67,2/24/2026,,,"75% conditional, $1500 Scholarship"
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op),Offer,90.12,2/24/2026,,,
UTSc,TXD,Life Sciences (Health Science Stream),Offer,87.67,2/24/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op and regular),Offer,93.5,3/17/2026,,,"Full IB Diploma student with strong academic performance (predicted scores up to 7).; Actively involved in multiple extracurriculars demonstrating leadership, initiative, and strong time management while contributing to my school and community."
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op and regular),Offer,91.8,4/14/2026,,,
UTSc,TXD,Life Sciences (Health Sciences Stream),Offer,90.83,5/22/2026,,,"IB, $1000 scholarship"
UTSc,TXD,Life Sciences (Health Stream),Offer,90,5/22/2026,,,
UTSc,TXD,Life Sciences,Offer,85.47,5/22/2026,,,"Got alternate offer to non-coop program, 75% final average for conditional, $1000 entrance scholarship"
UTSc,TXD,Life Sciences (Health Sciences Stream) (co-op),Offer,91,,,,
UTSc,TXF,Psychology & Health Studies (Health Science Stream),Offer,93.8,1/27/2026,,,
UTSc,TXF,Psychology & Health Studies (Health Science Stream),Offer,93.33,1/27/2026,,,
UTSc,TXF,Psychology & Health Studies (Health Science Stream),Offer,92,1/27/2026,,,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Offer,95,1/27/2026,,,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Offer,95,1/27/2026,,,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Offer,94,1/27/2026,,,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Offer,93.2,1/27/2026,,ski instructor and internship experience,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Offer,93,2/24/2026,,,
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Deferred,92.5,4/14/2026,,"Represented Canada Twice in Canada Internationally for Chess; Top 10 at the 2024 FIDE World School Chess Championships; National Master at Chess; Piano ARCT Diploma; Founder/Owner of Community Chess Club raising over $10,000 to organizations like CHEO, Alzheimer's Society of Canada etc.",2 IB Courses in Top 6: Advanced Functions (SL) and TOK
UTSc,TXQ,BBA (Management & Finance) and BSc (Statistics - Quantitative Finance) (co-op and regular),Waitlisted,95,5/22/2026,,"assistant teacher, non profit orphan manager, co-op with municipality",alternate offer: co-op stats
UTSc,TXS,Mathematics,Offer,97,1/27/2026,,,
UTSc,TXS,Mathematics (co-op),Offer,90.83,1/27/2026,,,
UTSc,TXS,Mathematics (co-op),Offer,95.33,2/24/2026,,,
UTSc,TXS,Mathematics (co-op),Offer,91,2/24/2026,,,
UTSc,TXU,Statistics (Co-op),Offer,92,1/27/2026,,,
UTSc,TXU,Statistics (Co-op),Offer,92,1/27/2026,,,+2k scholarship
UTSc,TXU,Statistics (Co-op),Offer,89,2/24/2026,,,group a but international student
UTSc,TXU,Statistics (Co-op),Offer,92.18,3/18/2026,,,
UTSc,TXU,Statistics (Co-op),Offer,95,5/22/2026,,,
Waterloo,EW,Health Sciences,Deferred,89.83,5/14/2026,,,Deferred to Life Science
Waterloo,WA,"Arts, Co-op",Offer,95.8,12/4/2025,,,
Waterloo,WA,"Arts, Psychology (co-op optional)",Offer,94,12/4/2025,,,
Waterloo,WA,Arts,Offer,93.17,12/4/2025,,,
Waterloo,WA,"Arts, Legal Studies",Offer,91,12/4/2025,,,
Waterloo,WA,"Arts, Co-op",Offer,90.83,12/4/2025,,,
Waterloo,WA,"Arts, Communications Arts & Design Co-op",Offer,90.5,12/4/2025,,,
Waterloo,WA,"Arts, Legal Studies",Offer,90.33,12/4/2025,,,
Waterloo,WA,"Arts, Co-op",Offer,,12/9/2025,,,"Political Science-98, Western and World History-94, Religious Education-93, International Business-90, English-83"
Waterloo,WA,"Arts, Economics (co-op)",Offer,90.17,2/3/2026,,,
Waterloo,WA,Arts,Offer,87,2/3/2026,,,
Waterloo,WA,Arts,Offer,86,2/3/2026,,,
Waterloo,WA,"Arts, Legal Studies",Offer,87.2,5/6/2026,,,
Waterloo,WA,Political Science,Offer,86,5/6/2026,,,
Waterloo,WAB,Arts and Business Co-op,Offer,92,12/4/2025,,,
Waterloo,WAB,Arts and Business,Offer,88.16,12/4/2025,,,
Waterloo,WAB,Arts and Business,Offer,92,12/5/2025,,,
Waterloo,WAB,Arts and Business,Offer,85.67,2/27/2026,,,
Waterloo,WAB,Arts and Business,Offer,87,5/6/2026,,,surprised I didn't get in earlier
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,96.33,3/19/2026,,AIF aimed for engineering and mathematics,瞎报的
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,96.33,3/19/2026,,"DECA Awards, Statistics Projects, Part Time Jobs, Relevant Coursework (APs)",
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,88.33,3/19/2026,,"ICDC 2x, couple big hackathon wins, high CSMC score","Did IB and had to do advanced function in grade 11, didn't care about school at the time and didn't know it mattered for uni until I got like a 60 and then realized i'm cooked, thats why my average was so low, no idea how I got in. IB isn't too hard so do it ifyw but be smart about what courses you pick haha."
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,97.3,3/20/2026,,,
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Deferred,92,5/6/2026,,,
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Deferred,95.33,5/8/2026,,"AIF was tailored towards engineering, unrelated to math or bba 💀💀. Good ECs: ICDC 2x w awards, club exec roles, sports, did good on a non-waterloo math contest. Euclid and CSMC were buns tho.","Deferred to honours math/FARM, co-op."
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Deferred,93.67,5/8/2026,,,Got deferred to math/FARM
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Deferred,92.67,5/8/2026,,Targeted towards EE Robotics Ecar job sports tutoring volunteering ect,Alternative offer to farm
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,98.7,5/8/2026,,"Student Council president, DECA, Provincial Badminton, badminton coach",
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,97.5,5/8/2026,,"CSMC Distinction. Euclid (did shit).  Russian School of Math (Grade 7–12).Professional: Co-op @ CFA Society Toronto; designed high school financial outreach, content creation, and peer market research. Leadership: Founder/President of DECA chapter; Math Club; Asian Student Alliance. Community/Teaching: Piano teacher, played piano since age 3 (RCM Lvl 9, started teaching in Gr 10); Peer Math Tutor (Gr 11-12); focused on STEM accessibility and communication.","good luck guys, you got this :)"
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,97,5/8/2026,,"led a hackathon, icdc, 3x cimc/csmc school champion + couple other math awards",
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,96.33,5/8/2026,,"Model UN, Co-founded Stock Market Club at School, Qualified for DECA provs, nothing crazy",
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,95.67,5/8/2026,,,
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,95.67,5/8/2026,,,
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,94,5/8/2026,,"(AIF was same as my one for mgmt eng) Student council PM, DECA VP, MUN VP, Robotics Club Re‑founder & Senior Lead, president of another small club, starter on both the school basketball and volleyball teams, summer job, another job as a business assistant for my relatives’ wedding company, job shadowing and volunteering at relevant companies, plus a few smaller things like club memberships and personal projects.","if you have any questions, feel free to reach out to me at disc: Ashqr (I dont use much) insta: Asharxsidd"
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,93.33,5/8/2026,,"Represented Canada Twice in Canada Internationally for Chess; Top 10 at the 2024 FIDE World School Chess Championships; National Master at Chess; Piano ARCT Diploma; Founder/Owner of Community Chess Club raising over $10,000 to organizations like CHEO, Alzheimer's Society of Canada etc.",2 IB Courses in Top 6: Advanced Functions (SL) and TOK. MCV4U Mark is only 86.
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Offer,88.33,5/8/2026,,"Founded non-profit, built a school in an African refugee camp, founded multiple student organizations and initiatives, founded a startup, competed in DECA Provincials, hackathons, Skills Ontario Web Development, math contests, VEX Robotics, coding, school robotics exec",
Waterloo,WBA,"Business Administration (Laurier) & Mathematics (uWaterloo) Double Degree, Co-op",Deferred,95,5/11/2026,,"Lifeguard for 2 years straight, ski coach for 2 years, junior achievement company program, deca provincials, cpa student ambassador.","I got deferred to FARM. Not too sad about it though because I got accepted to the same program through the Laurier campus, applying through Laurier is definitely easier, I would recommend applying through both to raise your chances."
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,98,3/19/2026,,DECA president & exec; Model UN president; Band club founder,"NO comp sci experience whatsoever, I think my school's avg are boosted(?) just focused on marks"
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,97.83,3/19/2026,,"played piano since i was 6, restructured school's coding club as president, organized technovation girls event, went to hackathons and built a ton of music related projects + talked about passion project, other ecs: music leadership team that basically runs the entire music department & has debatably more influence than stuco, a ton of bands, bouldering captain, built website for an npo",IB; had all 6 courses finished
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,96.17,3/19/2026,,"Won Hack The North, Waterloo EV Challenge, built startups with real users.",
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,96.33,3/20/2026,,"Wrote a 25-page Economics Research paper through a program I got into with a full-ride scholarship. Self studied for 3 AP courses. National-level executive for a business club, UofT Math Enrichment program (x2), 300 hrs of volunteering. No Engineering-related extracurriculars.",Feel free to reach out to me on Discord: hobidik99
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,94.11,5/7/2026,,DECA Pres,
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Offer,98.2,5/8/2026,,"Top team in Canada for Technovation hackathon, Volleyball ecs(setter and captain, school coach, academy + house league coach), SHAD '25, Tutoring, WiSTEM club co-founder and vice president <- hosting outreach programs for elementary schools",IB student
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree (Co-op Only),Offer,96,5/8/2026,,,
Waterloo,WBC,Business Administration (Laurier) and Computer Science (Waterloo) Double Degree,Rejected,95,5/14/2026,,Lots of clubs and volunteering,
Waterloo,WBM,Biomedical Engineering,Offer,98.67,2/27/2026,,,
Waterloo,WBM,Biomedical Engineering,Offer,97.5,2/27/2026,,,
Waterloo,WBM,Biomedical Engineering,Offer,97,2/27/2026,,"Moderate ECA - volunteering Health Research, Varsity Football, Tutoring, Cricket, and some clubs at school STEM",Conditional offer with 70% Grade 12 Physics   And maintain 85% final average
Waterloo,WBM,Biomedical Engineering,Offer,96.83,2/27/2026,,"Actor in a professional play (in Grade 11), student leader on overnight school trips",
Waterloo,WBM,Biomedical Engineering,Offer,96.5,2/27/2026,,"President of a few clubs, mentioned non-stem ec’s for well-roundedness, nothing too crazy",
Waterloo,WBM,Biomedical Engineering,Offer,95.83,2/27/2026,,"Executive in STEM club Chapter at school, member for 4 years; SchoolReach Captain 3 years + member gr 9; Health Internship with International Internship Program; High School Big Data Challenge participant. Solid Interview mostly talking about 2-week Summer Pharmacy science program at UWashington + engineering inspiration from Tech Design at school.","Took Adv. Func. online summer after gr 10 + AP Calc in gr 11. 96 in both, but somehow still got in."
Waterloo,WBM,Biomedical Engineering,Offer,95,2/27/2026,,"talked abt co-op at hospital, club leaderships, part time jobs, submitted kira late lmao","did ns sph, & calc; 95 or smth"
Waterloo,WBM,Biomedical Engineering,Offer,94.83,2/27/2026,,"Pharmacy Assistant, Varsity Slo pitch","No AP classes, submitted AIF on the due date"
Waterloo,WBM,Biomedical Engineering,Offer,94.67,2/27/2026,,,
Waterloo,WBM,Biomedical Engineering,Offer,93.67,2/27/2026,,absolutely cheesed the aif and failed the interview,if i can get in you can get in dont lose hope twin ✌️
Waterloo,WBM,Biomedical Engineering,Offer,93.4,2/27/2026,,Just talked about my debate leadership and some random stuff for the AIF.,Don't do IB its not worth it.
Waterloo,WBM,Biomedical Engineering,Offer,98.58,3/24/2026,,,
Waterloo,WBM,Biomedical Engineering,Offer,97,4/20/2026,,,
Waterloo,WBM,Biomedical Engineering,Offer,91.5,5/6/2026,,"10 extracurriculars on AIF (mostly leadership positions in engineering), interview went really well. I think my supp app carried my application tbh.",My school's adjustment factor is 3% more favorable than the default one.
Waterloo,WBM,Biomedical Engineering,Rejected,89,5/12/2026,,,had a 68 in physics
Waterloo,WBM,Biomedical Engineering,Rejected,93.5,5/13/2026,,,"AIF was well written, I got into Math with Co-op, grades brought me down"
Waterloo,WBM,Biomedical Engineering,Rejected,88.17,5/13/2026,,,
Waterloo,WBM,Biomedical Engineering,Rejected,97.43,5/18/2026,,,genuinely bruh
Waterloo,WBM,Biomedical engineering,Rejected,90,5/21/2026,,"Made a small company, worked coop at tech company, mvp for soccer team, centrals javelin",Chem and physics online
Waterloo,WC,Chemical Engineering,Offer,98.33,2/11/2026,,"Math peer tutoring, club president in school","AP Chem, Calc, and English courses"
Waterloo,WC,Chemical Engineering,Offer,97.5,2/11/2026,,,
Waterloo,WC,Chemical Engineering,Offer,96.5,2/11/2026,,"Started a science club, other than that, nothing interesting.",Writing the AP bio exam in May.
Waterloo,WC,Chemical Engineering,Offer,95.5,2/11/2026,,"Dance Club Leader, HOSA Exec, Church Band Vocalist, DECA Member, Piano Lessons, Co-Lead on NGO Initiative",Currently in IB
Waterloo,WC,Chemical Engineering,Offer,95.33,2/11/2026,,"Thought I bombed the AIF and video. Talked about gardening, DECA ICDC 5th, various club exec roles, sports, math contest national qualifier (not waterloo contest)",
Waterloo,WC,Chemical Engineering,Offer,95,2/11/2026,,,
Waterloo,WC,Chemical Engineering,Offer,97,2/12/2026,,"Nothing crazy, DECA, math contests, chem contests, employment part-time",
Waterloo,WC,Chemical Engineering,Offer,85.2,2/12/2026,,just be urself <3,
Waterloo,WC,Chemical Engineering,Offer,95,2/24/2026,,A lot of leadership experiences,
Waterloo,WC,Chemical Engineering,Offer,96,2/27/2026,,,
Waterloo,WC,Chemical Engineering,Offer,95,2/27/2026,,"Good AIF and Interview. Wrote about about an internship, a youth outreach program I founded, and about being introduced to chemical engineering through counseling at a STEM summer camp on the AIF. Also spoke about the summer camp on my interview",
Waterloo,WC,Chemical Engineering,Offer,94.83,2/27/2026,,"stanford university research program, student council secretary, former culture club prez, camp counsellor, band, video editing/fan edits.. as a hobby + more",did gr 12 physics in the summer and got a 95 (give a REALLY good reason as to why ur doing it outside of day school!!); normal adj factor
Waterloo,WC,Chemical Engineering,Offer,94.33,2/27/2026,,"5 year volunteering in various youth programs based on stuff like leadership, mental health, and planning events; did free at home tutoring; had a freelance video editing side hustle",tbh i dont know how i got in. I had summer school english and my in school english marks were like low 90. My aif was really well written had a bunch of people check it over.
Waterloo,WC,Chemical Engineering,Offer,93.8,2/27/2026,,not much,
Waterloo,WC,Chemical Engineering,Offer,93.33,2/27/2026,,"part time job, math and chem tutor, owned a crochet business, summer volunteering",
Waterloo,WC,Chemical Engineering,Offer,93.33,2/27/2026,,garbage ec’s that didnt relate to eng at all,
Waterloo,WC,Chemical Engineering,Offer,91.83,2/27/2026,,"Nothing crazy - school sport, deca, photography competition + showcase, hosa",I think my interview and aif written responses must have been good???
Waterloo,WC,Chemical Engineering,Offer,41/45 IB Predicted,3/9/2026,,"Student government president, international book drive, online internship that helps thousands of IB students, ice hockey for 8 years, speech and debate for 2 years","7 Business 6 Math AA and Physics HL, 7 Chem 6 Eng L&L and 6 Spanish Ab. SL. Just be honest and follow the tips they say on their website :)"
Waterloo,WC,Chemical Engineering,Offer,94.6,4/20/2026,,My AIF was super good like I think that was the best factor of my application,I am doing a full AP course load too
Waterloo,WC,Chemical Engineering,Deferred,95,5/8/2026,,Good-great ecs,Deffered into geological engineering
