university,ouac_code,program_name,status,admission_grade,admission_date,supplemental_required
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,94,11/26/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,91,11/26/2024,
Laurier,USH,"Health Sciences (BSc), Waterloo Campus",Offer,84,11/26/2024,
Laurier,USH,Health Sciences (BSC),Offer,93,11/27/2024,
Laurier,USH,Health Sciences,Offer,92,12/25/2024,
Laurier,USH,Health Sciences,Offer,94,1/3/2025,
Laurier,USH,Health Sciences (Bsc),Offer,85.5,1/4/2025,ABS
Laurier,USH,Health Sciences (Bsc),Offer,97,1/22/2025,
Laurier,USH,Health Sciences,Offer,89%,3/5/2025,
Laurier,USH,Health Sciences,Offer,84,2/20/2025,
Laurier,USH; UMT,Health Sciences (BSc),Offer,93.3,11/26/2024,
Laurier,USM,"Financial Mathematics and Analytics (BSc), Waterloo Campus",Offer,93.67,11/6/2024,
Laurier,UWA,Honours Science (BSc) Waterloo Campus,Offer,88.7,11/8/2024,
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Offer,"Advance Functions 100, Chemistry 100, Physics 100, Computer Science 99, Food and Nutrition 99, English 96",12/21/2024,ABS
Laurier,UWB,BBA,Offer,90.3,2/18/2025,
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Offer,99.5,5/7/2025,Yes - ABS
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Offer,96.67,5/7/2025,"Yes, ABS"
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Offer,96,5/7/2025,"No, it's optional, ABS"
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Offer,97,5/8/2025,I submitted an optional supplemental application on the last day. However I know many people who got in without filling out the supplemental.
Laurier,UWB,"Business Administration (BBA) + Computer Science (BCS), University of Waterloo",Deferred,90,5/13/2025,ABS
Laurier,UWC,"Computer Science and Physics (BSc), Waterloo Campus",Offer,94.2,11/8/2024,
Laurier,UWW,"Business Administration (BBA) + Mathematics (BMath), University of Waterloo",Offer,96.33,5/8/2025,ABS
Laurier,UWW,BBA (Waterloo Campus),Offer,97,,
Laurier,UXA,"Business Administration (BBA) and Computer Science (BSc) Double Degree, Waterloo Campus",Offer,95,10/23/2024,
Laurier,UXA,"Business Administration (BBA) and Computer Science (BSc) Double Degree, Waterloo Campus",Offer,95,11/8/2024,
Laurier,UXA,Business Administration (BBA) and Computer Science (Bsc) Double Degree,Offer,93,11/20/2024,
Laurier,UXA,"Business Administration (BBA) and Computer Science (BSc) Double Degree, Waterloo Campus",Offer,91.33%,1/2/2025,
Laurier,UXA,"Business Administration (BBA) and Computer Science (BSc) Double Degree, Waterloo Campus",Offer,88,1/10/2025,"NO, did ABS"
Laurier,UXA,"Business Administration (BBA) and Computer Science (BSc) Double Degree, Waterloo Campus",Offer,88.3,1/14/2025,
Laurier,UXA,Business Administration (BBA) and Computer Science (BSc),Offer,87 / 94,4/22/2025,Yes
Laurier,UYT,"Youth and Childrens Studies (BA) with Teaching Option, Brantford Camous",Offer,93,11/12/2024,
McMaster,MAT,Automotive and vehicle engineering technology,Offer,89.33,3/5/2025,Kira
McMaster,MB,Business I,Offer,95,12/13/2024,
McMaster,MB,Business I,Offer,90.3,2/4/2025,
McMaster,MB,Business I,Offer,95.5,2/11/2025,Optional Supp App - completed online form
McMaster,MB,Business I,Offer,94,2/11/2025,
McMaster,MB,Business I,Offer,92.67,2/11/2025,I didn't complete the optional supp app
McMaster,MB,Business I,Offer,92%,2/12/2025,
McMaster,MB,Business I,Offer,91.4,2/24/2025,
McMaster,MB,Business I,Offer,93- MCR3U BAF3M-92 SNC4M-93 MHF4U-82 ENG4U-86 BBB4M- 84,2/26/2025,Yes one on THERE WEBSITE
McMaster,MB,Business I,Offer,96,2/26/2025,Optional - Completed
McMaster,MB,Business I,Offer,93.8,2/26/2025,
McMaster,MB,Business I,Offer,93.66,2/26/2025,Optional (completed)
McMaster,MB,Business I,Offer,92,2/26/2025,completed the optional sup app
McMaster,MB,Business I,Offer,89,2/26/2025,yes
McMaster,MB,Business I,Offer,87,2/26/2025,Optional (completed)
McMaster,MB,Business I,Offer,86.25,2/27/2025,Optional
McMaster,MB,Business I,Offer,86.89,3/11/2025,Yes
McMaster,MB,Business I,Offer,92.83,5/5/2025,"Optional, didn't complete"
McMaster,MB,Business I,Offer,86.3,5/5/2025,I did the subapp on the Mac Portal
McMaster,MB,Business I (Finance),Offer,85.5,5/5/2025,Optional (Completed)
McMaster,MB,Business I,Offer,90%,5/5/2025,Did not do
McMaster,MBH,Integrated Business & Humanities I (IBH),Offer,95,3/31/2025,KIRA
McMaster,MBH,Integrated Business & Humanities I (IBH),Offer,92.9,4/1/2025,Kira
McMaster,MBH,Integrated Business & Humanities I (IBH),Offer,93,4/2/2025,Yes
McMaster,MC,Computer Science I,Offer,93,5/6/2025,Video Interview
McMaster,MCC,Computer Science I (Co-op),Offer,95.67,12/10/2024,KIRA; went extremely well
McMaster,MCC,Computer Science I (Co-op),Offer,96.5,2/27/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Offer,94% (Semester One Final),2/28/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,97.33,3/5/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,96.25,3/5/2025,Kira Interview
McMaster,MCC,Computer Science I (Co-op),Offer,95.66,3/5/2025,KIRA - Submitted on January 30th
McMaster,MCC,Computer Science I (Co-op),Offer,95.33,3/5/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Offer,95,3/5/2025,KIRA supp app required
McMaster,MCC,Computer Science I (Co-op),Offer,94.8,3/5/2025,Supp app + Interview
McMaster,MCC,Computer Science I (Co-op),Offer,94.67,3/5/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,97.8,3/6/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,94,3/6/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,92.25,3/6/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,96.5,5/6/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Offer,95.67,5/6/2025,"Yes, KIRA."
McMaster,MCC,Computer Science 1 (coop),Offer,93.5,5/6/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,92.33,5/6/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Rejected,94,5/7/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Rejected,92.66,5/7/2025,Kira
McMaster,MCC,Computer Science I (Co-op),Rejected,90,5/7/2025,Interview
McMaster,MCC,Computer Science I (Co-op),Rejected,89,5/7/2025,KIRA
McMaster,MCC,Computer Science I (Co-op),Offer,96.41,,Kira
McMaster,ME,Engineering I,Offer,97,3/5/2025,KIRA
McMaster,ME,Computer Science I (Co-op),Offer,96.33,3/5/2025,KIRA Interview
McMaster,ME,Engineering I,Offer,96,3/5/2025,KIRA
McMaster,ME,Engineering I,Offer,96,3/5/2025,KIRA
McMaster,ME,Engineering I,Offer,96,3/5/2025,KIRA
McMaster,ME,Engineering I,Offer,93,3/5/2025,KIRA
McMaster,ME,Engineering I,Offer,97.67,3/6/2025,"KIRA talent for both engineering and IBioMed, written and video answer questions"
McMaster,ME,Engineering I,Offer,94,3/6/2025,KIRA
McMaster,ME,Engineering I,Offer,95.5,5/6/2025,KIRA only
McMaster,ME,Engineering I,Offer,95.3,5/13/2025,KIRA
McMaster,ME or MEC,Engineering I,Offer,97.5,3/5/2025,KIRA
McMaster,ME or MEC,Engineering I (Co-op),Offer,96,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,97.7,12/10/2024,
McMaster,MEC,Engineering I (Co-op),Offer,97,1/28/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,36 R-score (CEGEP),2/16/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,99.5,2/18/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,98,2/27/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,100,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,98.67,3/5/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,98,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,98,3/5/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,97.33,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,97.33,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,97.17,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,97,3/5/2025,Kira sup app interview
McMaster,MEC,Engineering I (Co-op),Offer,97,3/5/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,96.67,3/5/2025,Yes (KIRA)
McMaster,MEC,Engineering I (Co-op),Offer,95.7,3/5/2025,Video interview
McMaster,MEC,Engineering I (Co-op),Offer,95,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,94.33,3/5/2025,Kira Talent Interview
McMaster,MEC,Engineering I (Co-op),Offer,93.83,3/5/2025,KIRA interview
McMaster,MEC,Engineering I (Co-op),Offer,93.75,3/5/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,93.67,3/5/2025,kira supp app
McMaster,MEC,Engineering I (Co-op),Offer,93.5,3/5/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,92.8,3/5/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,98,5/6/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,97.5,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,96,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,95.83,5/6/2025,Kira interview
McMaster,MEC,Engineering I (Co-op),Offer,95.66,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,95.2,5/6/2025,Interview
McMaster,MEC,Engineering I (Co-op),Offer,93.16,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,93,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,92.83,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,92.66,5/6/2025,kira
McMaster,MEC,Engineering I (Co-op),Rejected,94.3,5/6/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,95.33,5/7/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Rejected,95.17,5/7/2025,KIRA Interview
McMaster,MEC,Engineering I (Co-op),Rejected,91.67,5/7/2025,Kira
McMaster,MEC,Engineering I (Co-op),Rejected,91,5/7/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Rejected,90.83,5/7/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Rejected,90.5,5/7/2025,Kira
McMaster,MEC,Engineering I (Co-op),Rejected,91%,5/7/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Deferred,91.67,5/8/2025,Kira
McMaster,MEC,Engineering I (Co-op),Offer,91.33,5/8/2025,KIRA
McMaster,MEC,Engineering I (Co-op),Offer,95,5/12/2025,KIRA
McMaster,MEE,Environmental and Earth Sciences Gateway,Offer,88.33,2/27/2025,
McMaster,MEE,Environmental and Earth Sciences Gateway,Offer,87.25,3/11/2025,
McMaster,MEE,Environmental and Earth Sciences Gateway,Offer,86,3/11/2025,
McMaster,MEH,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,96.5,3/5/2025,Kira
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,98.2,2/11/2025,"Kira (3 videos, 1 essay)"
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,99.4,2/24/2025,kira
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,92.67(top 3),3/5/2025,Kira
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,98.9,3/5/2025,KIRA
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,98,3/5/2025,KIRA
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,97.5,3/5/2025,"KIRA (1 written, 3 video)"
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,97,3/5/2025,"Kira (3 videos, 1 essay)"
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,96,3/5/2025,KIRA
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,94.8,3/5/2025,video interview
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,97.67,3/6/2025,"KIRA talent for both engineering and IBioMed, written and video answer questions"
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,96,5/6/2025,KIRA
McMaster,MEI,Integrated Biomedical Engineering & Health Sciences (Co-op),Offer,99.5,5/16/2025,KIRA
McMaster,MH,Humanities I,Offer,93.33,2/24/2025,
McMaster,MH,Humanities I,Offer,87,2/24/2025,
McMaster,MH,Humanities I,Offer,88,5/5/2025,
McMaster,MIS,Integrated Science,Offer,94.8,4/17/2025,"Yes, - 5 questions through McMaster iSci website"
McMaster,MIS,Integrated Science,Offer,96.67,5/8/2025,"5 questions, 1200 char each"
McMaster,MIS,Integrated Science,Offer,93.67%,5/8/2025,KIRA
McMaster,ML,Social Sciences I,Offer,91.83,2/6/2025,
McMaster,ML,Social Sciences I,Offer,89,2/6/2025,
McMaster,ML,Social Sciences I,Offer,90.40%,2/6/2025,
McMaster,ML,Social Sciences I,Offer,96,2/7/2025,
McMaster,ML,Social Sciences I,Offer,92.5,2/20/2025,
McMaster,ML,Social Sciences I,Offer,90%,2/20/2025,
McMaster,ML,Social Sciences I,Offer,96.50%,2/21/2025,
McMaster,ML,Humaniti 1,Offer,92.5,2/24/2025,
McMaster,ML,Social Sciences I (Psychology),Offer,90.16,2/25/2025,
McMaster,ML,Social Sciences I,Offer,87,2/25/2025,
McMaster,ML,Social Sciences I,Offer,86.33,2/25/2025,
McMaster,ML,Social Sciences I,Offer,81.83,2/26/2025,
McMaster,MLE,Economics I,Offer,87,2/25/2025,
McMaster,MLS,Life Sciences Gateway,Offer,97,1/10/2025,
McMaster,MLS,Life Sciences Gateway,Offer,96.5,1/12/2025,
McMaster,MLS,Life Sciences Gateway,Offer,99.33,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,99.33,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,97.67,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,97.33,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,97,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,96,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,96,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,96,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95.67,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95.66,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94.25,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94,2/27/2025,
McMaster,MLS,Life Sciences Gateway,Offer,98.5,2/28/2025,
McMaster,MLS,Life Sciences Gateway (Biology-physiology research specialization),Offer,90,3/4/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95.67,3/25/2025,
McMaster,MLS,Life Sciences Gateway,Offer,93.5,4/17/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94.17,5/5/2025,
McMaster,MLS,Life Sciences Gateway,Offer,96,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94.69,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94.5,5/6/2025,
McMaster,MLS,Life Sciences Gateway (Life Sciences),Offer,94.5,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94.33,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,94,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,93.33,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,93,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,92.83,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,92.8,5/6/2025,
McMaster,MLS,Life Sciences Gateway,Offer,95.33,5/7/2025,
McMaster,MLS,Life Sciences Gateway,Offer,91,5/9/2025,
McMaster,MLS,Life Sciences Gateway (Molecular Biology & Genetics),Rejected,91.5,5/28/2025,
McMaster,MN,Nursing,Offer,94 and 4th quartile casper,5/7/2025,casper test
McMaster,MN,Nursing,Offer,98.5,5/7/2025,Casper Test
McMaster,MN,Nursing,Offer,97,5/7/2025,Casper
McMaster,MN,Nursing,Offer,96,5/7/2025,Casper & Kira
McMaster,MN,Nursing,Offer,94.33,5/7/2025,CASPer
McMaster,MN,Nursing,Offer,94,5/7/2025,CASPer
McMaster,MN,Nursing,Offer,93.83,5/7/2025,Casper
McMaster,MN,Nursing,Offer,93.33,5/7/2025,Casper
McMaster,MN,Nursing,Offer,93.17,5/7/2025,CASPer Test
McMaster,MN,Nursing,Offer,93.88,5/8/2025,Casper test -2nd quartile
McMaster,MNM,Nursing (Mohawk-McMaster),Offer,94,5/7/2025,CASPer
McMaster,MNM,Nursing (Mohawk-McMaster),Offer,90.83,5/7/2025,Casper
McMaster,MNS,Honours Health Sciences I,Rejected,95,2/10/2025,Did not submit supp app due to deadline confusion
McMaster,MNS,Honours Health Sciences I,Offer,98.83,5/7/2025,2 written essays
McMaster,MNS,Honours Health Sciences I,Offer,98.5,5/7/2025,"2x supp apps, 1500chrs each"
McMaster,MNS,Honours Health Sciences I,Offer,98.5,5/7/2025,Two written essays
McMaster,MNS,Honours Health Sciences I,Offer,97,5/7/2025,Mcmaster health science supplemental
McMaster,MNS,Honours Health Sciences I,Offer,96,5/7/2025,Supp app submitted to Mac
McMaster,MNS,Honours Health Sciences I,Offer,91.83,5/7/2025,2 written responses
McMaster,MNS,Honours Health Sciences I,Offer,91.67,5/7/2025,Yes: 2 written questions
McMaster,MNS,Honours Health Sciences I,Offer,91,5/7/2025,Response to 2 questions out of 6 options
McMaster,MNS,Honours Health Sciences I,Rejected,98.8,5/7/2025,yes
McMaster,MNS,Honours Health Sciences I,Rejected,98.5,5/7/2025,"yes, choose 1A 2B, thought i did great on 2B"
McMaster,MNS,Honours Health Sciences I,Rejected,98,5/7/2025,Mac questions
McMaster,MNS,Honours Health Sciences I,Rejected,97.67,5/7/2025,Yes; two essays
McMaster,MNS,Honours Health Sciences I,Rejected,97.6,5/7/2025,Mac Supp app
McMaster,MNS,Honours Health Sciences I,Rejected,97,5/7/2025,2 written essays
McMaster,MNS,Honours Health Sciences I,Rejected,94.5,5/7/2025,McMaster portal/Mosaic
McMaster,MNS,Honours Health Sciences I,Rejected,94.5,5/7/2025,Supp App
McMaster,MNS,Honours Health Sciences I,Rejected,94.17,5/7/2025,Two written essays. I thought I did super well but turns out not.
McMaster,MNS,Honours Health Sciences I,Rejected,90.3,5/7/2025,Yes
McMaster,MNS,Honours Health Sciences I,Rejected,91.83%,5/7/2025,KIRA
McMaster,MPS,Chemical & Physical Sciences Gateway,Offer,88.33 (Physics-92 Functions-90 Chem-83),2/27/2025,
McMaster,MPS,Chemical & Physical Sciences Gateway,Offer,93,2/27/2025,
McMaster,MPS,Chemical & Physical Sciences Gateway,Offer,91.25,2/27/2025,
McMaster,MPS,Chemical & Physical Sciences Gateway,Offer,89,5/6/2025,
McMaster,MPS,Chemical & Physical Sciences Gateway,Offer,85,5/6/2025,No
McMaster,MPT,Automation Systems Engineering Technology,Offer,93,3/5/2025,It was KIRA.
McMaster,MRS,Honours Medical Radiation,Offer,95.33,5/7/2025,
McMaster,MTT,Biotechnology Co-op,Offer,92,3/6/2025,Video interview
McMaster,MV,Honours Kinesiology,Offer,95,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,95,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,94,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,93.5,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,93,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,92.12,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,90.17,2/27/2025,
McMaster,MV,Honours Kinesiology,Offer,97.5,2/28/2025,
McMaster,MV,Honours Kinesiology,Offer,96,2/28/2025,
McMaster,MV,Honours Kinesiology,Offer,85%,2/28/2025,
McMaster,MV,Honours Kinesiology,Offer,92.8,3/7/2025,
McMaster,MV,Honours Kinesiology,Offer,92,5/2/2025,
McMaster,MV,Honours Kinesiology,Offer,92,5/6/2025,
McMaster,MX,Arts and Science I,Offer,98.17,5/6/2025,5 written essay questions
McMaster,MY,Honours Midwifery,Offer,92,5/6/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,96.33,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,96,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,95.6,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,93.66,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,92.33,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,91.83,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,91,2/26/2025,
McMaster,MZ,Mathematics and Statistics Gateway,Offer,93,5/6/2025,
McMaster,,Actuarial and Financial Mathmatics,Offer,84.33,5/6/2025,
New York University,,NYU Neurosci,Offer,97.8,12/15/2024,
Nipissing,PEA,Concurrent Bachelor of Arts/Bachelor of Education - Junior/Intermediate (Child/Family Studies),Offer,90,12/18/2024,
Nipissing,PSN,Bachelor of Science in Nursing,Offer,94,12/18/2024,
OCAD,HGD,Graphic Design- Honours,Offer,85,3/12/2025,Portfolio
OCAD,HIL,Illustration,Offer,96.5,3/11/2025,"Yes, Portfolio"
OCAD,HPT,Photography,Offer,73,11/21/2024,
Ontario Tech,DAO,"Bachelor of Arts (Hons), Political Science",Offer,93.25,11/7/2024,
Ontario Tech,DBF,Finance (BCom),Offer,60,11/14/2024,
Ontario Tech,DCD,Computer Science (BSc/BScM) (Co-op),Offer,86,11/7/2024,
Ontario Tech,DCD,Computer Science (BSc/BScM) (Co-op),Offer,88,12/10/2024,
Ontario Tech,DCD,Computer Science (BSc/BScM) (Co-op),Offer,99.33,4/13/2025,
Ontario Tech,DCE,Electrical Engineering (BEng/BEngM) (Co-Op),Offer,96,12/10/2024,
Ontario Tech,DCN,Mechanical Engineering (BEng/BEngM) (Co-op),Offer,81.33,11/7/2024,
Ontario Tech,DCN,Mechanical Engineering (BEng/BEngM) (Co-op),Offer,89,11/8/2024,
Ontario Tech,DCN,Mechanical Engineering (BEng/BEngM) (Co-op),Offer,90.5,12/10/2024,
Ontario Tech,DCN,Mechanical Engineering (BEng/BEngM) (Co-op),Offer,88,12/10/2024,
Ontario Tech,DCN,Mechanical Engineering (BEng/BEngM) (Co-op),Offer,87.33,3/19/2025,
Ontario Tech,DCO,Mechatronics Engineering (BEng/BEngM) (Co-op),Offer,95,11/8/2024,
Ontario Tech,DCO,Mechatronics Engineering (BEng/BEngM) (Co-op),Offer,84,12/9/2024,
Ontario Tech,DCO,Mechatronics Engineering (BEng/BEngM) (Co-op),Offer,92.2,12/10/2024,
Ontario Tech,DCO,Mechatronics Engineering (BEng/BEngM) (Co-op),Offer,96.17,1/7/2025,
Ontario Tech,DCT,Business - Technology Management (BCom) (Co-op),Offer,88.17,11/14/2024,
Ontario Tech,DCW,Software Engineering (BEng/BEngM) (Co-op),Offer,97.5,11/7/2024,
Ontario Tech,DCW,Software Engineering (BEng/BEngM) (Co-op),Offer,93.33,11/7/2024,
Ontario Tech,DEE,Electrical engineering,Offer,91,12/9/2024,
Ontario Tech,DEH,Mechatronics Engineering,Offer,97.2,12/10/2024,
Ontario Tech,DEN,Nuclear Engineering,Offer,93.78,2/14/2025,
Ontario Tech,DEO,Educational Studies - Early Childhood Studies (BA),Offer,89,11/14/2024,
Ontario Tech,DHL,Medical Laboratory Science (BHSc),Offer,88,2/14/2025,
Ontario Tech,DHN,Nursing (BScN),Offer,Gr 11: 91.71; Completed Gr 12 Courses: 94,11/7/2024,
Ontario Tech,DHN,Nursing (BScN),Offer,97,11/7/2024,
Ontario Tech,DHN,Nursing (BScN),Offer,93,11/7/2024,
Ontario Tech,DHN,Nursing (BScN),Offer,90,12/12/2024,
Ontario Tech,DHN,Nursing (BScN),Offer,91.16,4/28/2025,
Ontario Tech,DNC,Nuclear Engineering,Offer,96,12/10/2024,
Ontario Tech,DSN,BSc Forensic Science,Offer,88.25,12/9/2024,
Ontario Tech,DSW,Bachelor of Science (Hons) - Chemistry - Pharmaceutical Chemistry (Non-Co-op),Offer,89,11/14/2024,
Polytechnique Montréal,,Génie Physique,Offer,92,4/17/2025,
Queen's,QA,Arts (Linguistics),Offer,96,12/4/2024,
Queen's,QA,Arts,Offer,97,12/11/2024,
Queen's,QA,Arts,Offer,96.33,12/11/2024,
Queen's,QA,Arts (Psychology),Offer,96,12/11/2024,
Queen's,QA,Arts,Offer,94.16,12/11/2024,
Queen's,QA,Arts (Economics),Offer,89%,12/11/2024,
Queen's,QA,Arts (Psychology),Offer,91,1/16/2025,
Queen's,QA,Arts (Economics),Offer,91.83,1/22/2025,
Queen's,QA,Arts (Psychology),Offer,94%,1/22/2025,
Queen's,QA,Arts (Economics),Offer,87.33,2/27/2025,
Queen's,QA,Political Studies,Offer,89.67,3/5/2025,
Queen's,QA,General Arts and Science,Offer,85.33%,3/26/2025,
Queen's,QA,Arts (Economics),Offer,84,4/8/2025,
Queen's,QB,Concurrent Education/Arts (Music),Offer,97.5,12/11/2024,
Queen's,QB,Concurrent Education/Arts,Offer,97,12/11/2024,
Queen's,QB,Concurrent Education/Arts,Offer,96.33,12/11/2024,
Queen's,QB,Concurrent Education/Arts,Offer,96.5,2/27/2025,
Queen's,QB,Concurrent Education/Arts,Offer,92.33,3/5/2025,
Queen's,QB,Concurrent Education/Arts,Offer,96.67,3/20/2025,
Queen's,QB,Concurrent Education/Arts,Waitlisted,94.5,5/15/2025,
Queen's,QC,Smith Commerce,Offer,Grade 12 - 96%,2/12/2025,Kira
Queen's,QC,Smith Commerce,Offer,91,2/12/2025,KIRA
Queen's,QC,Smith Commerce,Offer,95,2/13/2025,KIRA
Queen's,QC,Smith Commerce,Offer,96-97%,3/5/2025,"KIRA (1 10-Minute Writing, and 1 Video Interview)"
Queen's,QC,Smith Commerce,Offer,95.67,3/5/2025,KIRA
Queen's,QC,Smith Commerce,Offer,94.3,3/12/2025,KIRA
Queen's,QC,Smith Commerce,Offer,92.5,3/12/2025,KIRA
Queen's,QC,Smith Commerce,Offer,93.2,3/19/2025,Queens Supp APP
Queen's,QC,Smith Commerce,Offer,97.5,4/2/2025,"KIRA, 300 word written portion and 2 minute video portion"
Queen's,QC,Smith Commerce,Offer,96.8,4/2/2025,KIRA
Queen's,QC,Smith Commerce,Offer,93.5,4/2/2025,KIRA
Queen's,QC,Smith Commerce,Offer,95,4/8/2025,Kira
Queen's,QC,Smith Commerce,Offer,92,4/8/2025,KIRA
Queen's,QC,Smith Commerce,Offer,87.5,4/8/2025,KIRA
Queen's,QC,Smith Commerce,Rejected,98,5/15/2025,Kira
Queen's,QC,Smith Commerce,Waitlisted,95,5/15/2025,Kira
Queen's,QD,Computing,Offer,97.75,12/10/2024,N/A
